ID,Region,District,Longitude,Latitude
15,Kayah State,Loikaw District,97.8122659,19.245906
15,Kayah State,Loikaw District,97.8121309,19.246176
15,Kayah State,Loikaw District,97.8119959,19.246611
15,Kayah State,Loikaw District,97.8119959,19.2474
15,Kayah State,Loikaw District,97.8113889,19.248914
15,Kayah State,Loikaw District,97.8114789,19.249889
15,Kayah State,Loikaw District,97.8116159,19.250195
15,Kayah State,Loikaw District,97.8113779,19.250589
15,Kayah State,Loikaw District,97.8102869,19.252079
15,Kayah State,Loikaw District,97.8098119,19.252912
15,Kayah State,Loikaw District,97.8094329,19.253262
15,Kayah State,Loikaw District,97.8086259,19.253876
15,Kayah State,Loikaw District,97.8081039,19.254095
15,Kayah State,Loikaw District,97.8071539,19.254095
15,Kayah State,Loikaw District,97.8066799,19.254138
15,Kayah State,Loikaw District,97.8053979,19.254883
15,Kayah State,Loikaw District,97.8040689,19.256154
15,Kayah State,Loikaw District,97.8031669,19.256636
15,Kayah State,Loikaw District,97.8020279,19.257469
15,Kayah State,Loikaw District,97.8015539,19.257731
15,Kayah State,Loikaw District,97.8010789,19.257907
15,Kayah State,Loikaw District,97.8006039,19.258082
15,Kayah State,Loikaw District,97.7996549,19.258345
15,Kayah State,Loikaw District,97.7988009,19.258783
15,Kayah State,Loikaw District,97.7984209,19.25909
15,Kayah State,Loikaw District,97.7978039,19.259309
15,Kayah State,Loikaw District,97.7973299,19.259396
15,Kayah State,Loikaw District,97.7969019,19.259616
15,Kayah State,Loikaw District,97.7960959,19.260229
15,Kayah State,Loikaw District,97.7951459,19.260755
15,Kayah State,Loikaw District,97.7939599,19.260799
15,Kayah State,Loikaw District,97.7934849,19.260711
15,Kayah State,Loikaw District,97.7929629,19.260842
15,Kayah State,Loikaw District,97.7927259,19.261237
15,Kayah State,Loikaw District,97.7924879,19.262113
15,Kayah State,Loikaw District,97.7922509,19.262551
15,Kayah State,Loikaw District,97.7917759,19.26277
15,Kayah State,Loikaw District,97.7902579,19.263252
15,Kayah State,Loikaw District,97.7897829,19.263252
15,Kayah State,Loikaw District,97.7892129,19.26334
15,Kayah State,Loikaw District,97.7887859,19.263559
15,Kayah State,Loikaw District,97.7878369,19.26391
15,Kayah State,Loikaw District,97.7873149,19.264041
15,Kayah State,Loikaw District,97.7863179,19.264041
15,Kayah State,Loikaw District,97.7852269,19.26391
15,Kayah State,Loikaw District,97.7841349,19.26391
15,Kayah State,Loikaw District,97.7836599,19.263866
15,Kayah State,Loikaw District,97.7834229,19.26426
15,Kayah State,Loikaw District,97.7834229,19.26518
15,Kayah State,Loikaw District,97.7833759,19.265619
15,Kayah State,Loikaw District,97.7830429,19.266583
15,Kayah State,Loikaw District,97.7828059,19.267021
15,Kayah State,Loikaw District,97.7827109,19.267459
15,Kayah State,Loikaw District,97.7827589,19.267897
15,Kayah State,Loikaw District,97.7829009,19.268335
15,Kayah State,Loikaw District,97.7829479,19.268773
15,Kayah State,Loikaw District,97.7838979,19.269825
15,Kayah State,Loikaw District,97.7842769,19.270132
15,Kayah State,Loikaw District,97.7856539,19.270877
15,Kayah State,Loikaw District,97.7859389,19.271227
15,Kayah State,Loikaw District,97.7859389,19.271665
15,Kayah State,Loikaw District,97.7857959,19.272103
15,Kayah State,Loikaw District,97.7855589,19.272498
15,Kayah State,Loikaw District,97.7854159,19.27298
15,Kayah State,Loikaw District,97.7853689,19.273418
15,Kayah State,Loikaw District,97.7856059,19.273812
15,Kayah State,Loikaw District,97.7859859,19.274075
15,Kayah State,Loikaw District,97.7864609,19.274251
15,Kayah State,Loikaw District,97.7870299,19.274207
15,Kayah State,Loikaw District,97.7880739,19.274207
15,Kayah State,Loikaw District,97.7885009,19.274426
15,Kayah State,Loikaw District,97.7886439,19.274908
15,Kayah State,Loikaw District,97.7887389,19.276266
15,Kayah State,Loikaw District,97.7888809,19.277012
15,Kayah State,Loikaw District,97.7892129,19.277362
15,Kayah State,Loikaw District,97.7895929,19.277625
15,Kayah State,Loikaw District,97.7899729,19.277976
15,Kayah State,Loikaw District,97.7900669,19.278414
15,Kayah State,Loikaw District,97.7900669,19.278852
15,Kayah State,Loikaw District,97.7902099,19.27929
15,Kayah State,Loikaw District,97.7902099,19.280736
15,Kayah State,Loikaw District,97.7901149,19.2817
15,Kayah State,Loikaw District,97.7901149,19.282138
15,Kayah State,Loikaw District,97.7901619,19.282577
15,Kayah State,Loikaw District,97.7903519,19.283015
15,Kayah State,Loikaw District,97.7906369,19.283365
15,Kayah State,Loikaw District,97.7910169,19.283628
15,Kayah State,Loikaw District,97.7914909,19.283716
15,Kayah State,Loikaw District,97.7925359,19.283716
15,Kayah State,Loikaw District,97.7930099,19.283847
15,Kayah State,Loikaw District,97.7934849,19.284066
15,Kayah State,Loikaw District,97.7940069,19.283935
15,Kayah State,Loikaw District,97.7948609,19.283278
15,Kayah State,Loikaw District,97.7953359,19.283102
15,Kayah State,Loikaw District,97.7958109,19.283102
15,Kayah State,Loikaw District,97.7960479,19.283497
15,Kayah State,Loikaw District,97.7965229,19.283541
15,Kayah State,Loikaw District,97.7967599,19.283979
15,Kayah State,Loikaw District,97.7970919,19.284329
15,Kayah State,Loikaw District,97.7974719,19.284636
15,Kayah State,Loikaw District,97.7977089,19.285074
15,Kayah State,Loikaw District,97.7980889,19.285425
15,Kayah State,Loikaw District,97.7986579,19.2856
15,Kayah State,Loikaw District,97.7997979,19.285775
15,Kayah State,Loikaw District,97.8001299,19.286126
15,Kayah State,Loikaw District,97.8004619,19.286564
15,Kayah State,Loikaw District,97.8008889,19.287002
15,Kayah State,Loikaw District,97.8011739,19.28744
15,Kayah State,Loikaw District,97.8013159,19.287879
15,Kayah State,Loikaw District,97.8013639,19.288799
15,Kayah State,Loikaw District,97.8016489,19.289149
15,Kayah State,Loikaw District,97.8024079,19.288886
15,Kayah State,Loikaw District,97.8031669,19.288229
15,Kayah State,Loikaw District,97.8036419,19.287966
15,Kayah State,Loikaw District,97.8042119,19.287835
15,Kayah State,Loikaw District,97.8053979,19.28766
15,Kayah State,Loikaw District,97.8057779,19.287397
15,Kayah State,Loikaw District,97.8059679,19.286958
15,Kayah State,Loikaw District,97.8060149,19.286082
15,Kayah State,Loikaw District,97.8061579,19.2856
15,Kayah State,Loikaw District,97.8066319,19.284724
15,Kayah State,Loikaw District,97.8067269,19.284285
15,Kayah State,Loikaw District,97.8066799,19.283847
15,Kayah State,Loikaw District,97.8065369,19.283409
15,Kayah State,Loikaw District,97.8068699,19.283059
15,Kayah State,Loikaw District,97.8073439,19.282927
15,Kayah State,Loikaw District,97.8077239,19.282664
15,Kayah State,Loikaw District,97.8081509,19.282445
15,Kayah State,Loikaw District,97.8087209,19.282226
15,Kayah State,Loikaw District,97.8089109,19.281788
15,Kayah State,Loikaw District,97.8091949,19.281437
15,Kayah State,Loikaw District,97.8097649,19.280561
15,Kayah State,Loikaw District,97.8099549,19.280123
15,Kayah State,Loikaw District,97.8101919,19.279728
15,Kayah State,Loikaw District,97.8103339,19.27929
15,Kayah State,Loikaw District,97.8106189,19.279378
15,Kayah State,Loikaw District,97.8108089,19.279641
15,Kayah State,Loikaw District,97.8110459,19.280123
15,Kayah State,Loikaw District,97.8111889,19.280561
15,Kayah State,Loikaw District,97.8111889,19.281043
15,Kayah State,Loikaw District,97.8114259,19.281437
15,Kayah State,Loikaw District,97.8118529,19.281832
15,Kayah State,Loikaw District,97.8121379,19.282182
15,Kayah State,Loikaw District,97.8123279,19.28262
15,Kayah State,Loikaw District,97.8126599,19.282971
15,Kayah State,Loikaw District,97.8130399,19.283278
15,Kayah State,Loikaw District,97.8135149,19.283278
15,Kayah State,Loikaw District,97.8139889,19.283059
15,Kayah State,Loikaw District,97.8144639,19.283015
15,Kayah State,Loikaw District,97.8148429,19.283278
15,Kayah State,Loikaw District,97.8150329,19.283716
15,Kayah State,Loikaw District,97.8153179,19.28411
15,Kayah State,Loikaw District,97.8157449,19.284329
15,Kayah State,Loikaw District,97.8167889,19.284636
15,Kayah State,Loikaw District,97.8172639,19.284592
15,Kayah State,Loikaw District,97.8182129,19.284154
15,Kayah State,Loikaw District,97.8187359,19.284066
15,Kayah State,Loikaw District,97.8192099,19.283847
15,Kayah State,Loikaw District,97.8203489,19.283015
15,Kayah State,Loikaw District,97.8210139,19.282314
15,Kayah State,Loikaw District,97.8213929,19.282007
15,Kayah State,Loikaw District,97.8219629,19.281963
15,Kayah State,Loikaw District,97.8229599,19.281963
15,Kayah State,Loikaw District,97.8234339,19.282138
15,Kayah State,Loikaw District,97.8240039,19.282226
15,Kayah State,Loikaw District,97.8249529,19.282489
15,Kayah State,Loikaw District,97.8256649,19.282927
15,Kayah State,Loikaw District,97.8258549,19.283453
15,Kayah State,Loikaw District,97.8260919,19.28433
15,Kayah State,Loikaw District,97.8262819,19.284768
15,Kayah State,Loikaw District,97.8268509,19.285644
15,Kayah State,Loikaw District,97.8272789,19.285995
15,Kayah State,Loikaw District,97.8276109,19.286345
15,Kayah State,Loikaw District,97.8287969,19.287265
15,Kayah State,Loikaw District,97.8292249,19.28766
15,Kayah State,Loikaw District,97.8295569,19.288054
15,Kayah State,Loikaw District,97.8298419,19.288492
15,Kayah State,Loikaw District,97.8300789,19.288974
15,Kayah State,Loikaw District,97.8302209,19.289413
15,Kayah State,Loikaw District,97.8312649,19.290946
15,Kayah State,Loikaw District,97.8317879,19.291078
15,Kayah State,Loikaw District,97.8322619,19.291034
15,Kayah State,Loikaw District,97.8344459,19.291034
15,Kayah State,Loikaw District,97.8361069,19.290815
15,Kayah State,Loikaw District,97.8372459,19.290815
15,Kayah State,Loikaw District,97.8376729,19.291034
15,Kayah State,Loikaw District,97.8381479,19.291209
15,Kayah State,Loikaw District,97.8390969,19.291209
15,Kayah State,Loikaw District,97.8396189,19.291165
15,Kayah State,Loikaw District,97.8399989,19.290902
15,Kayah State,Loikaw District,97.8406629,19.290201
15,Kayah State,Loikaw District,97.8410429,19.290464
15,Kayah State,Loikaw District,97.8416129,19.29042
15,Kayah State,Loikaw District,97.8420399,19.290201
15,Kayah State,Loikaw District,97.8421819,19.289763
15,Kayah State,Loikaw District,97.8426569,19.289588
15,Kayah State,Loikaw District,97.8427989,19.290946
15,Kayah State,Loikaw District,97.8427989,19.291866
15,Kayah State,Loikaw District,97.8428939,19.292392
15,Kayah State,Loikaw District,97.8428939,19.292874
15,Kayah State,Loikaw District,97.8425619,19.293794
15,Kayah State,Loikaw District,97.8421819,19.294145
15,Kayah State,Loikaw District,97.8418969,19.294583
15,Kayah State,Loikaw District,97.8417069,19.295065
15,Kayah State,Loikaw District,97.8416599,19.295985
15,Kayah State,Loikaw District,97.8418969,19.29638
15,Kayah State,Loikaw District,97.8420399,19.296818
15,Kayah State,Loikaw District,97.8420869,19.297256
15,Kayah State,Loikaw District,97.8414699,19.297957
15,Kayah State,Loikaw District,97.8410899,19.298264
15,Kayah State,Loikaw District,97.8407579,19.298614
15,Kayah State,Loikaw District,97.8404729,19.299097
15,Kayah State,Loikaw District,97.8402839,19.299535
15,Kayah State,Loikaw District,97.8402839,19.299973
15,Kayah State,Loikaw District,97.8405209,19.300367
15,Kayah State,Loikaw District,97.8407109,19.300805
15,Kayah State,Loikaw District,97.8402359,19.300762
15,Kayah State,Loikaw District,97.8397609,19.300586
15,Kayah State,Loikaw District,97.8393339,19.300367
15,Kayah State,Loikaw District,97.8388119,19.300192
15,Kayah State,Loikaw District,97.8378149,19.300148
15,Kayah State,Loikaw District,97.8367709,19.299929
15,Kayah State,Loikaw District,97.8338289,19.299885
15,Kayah State,Loikaw District,97.8333539,19.300017
15,Kayah State,Loikaw District,97.8328319,19.300236
15,Kayah State,Loikaw District,97.8310279,19.301156
15,Kayah State,Loikaw District,97.8306479,19.301507
15,Kayah State,Loikaw District,97.8297939,19.302076
15,Kayah State,Loikaw District,97.8288449,19.303128
15,Kayah State,Loikaw District,97.8285599,19.304004
15,Kayah State,Loikaw District,97.8285599,19.304881
15,Kayah State,Loikaw District,97.8284179,19.305319
15,Kayah State,Loikaw District,97.8283699,19.308474
15,Kayah State,Loikaw District,97.8286549,19.309831
15,Kayah State,Loikaw District,97.8286549,19.310269
15,Kayah State,Loikaw District,97.8284649,19.310708
15,Kayah State,Loikaw District,97.8280849,19.311014
15,Kayah State,Loikaw District,97.8276579,19.311277
15,Kayah State,Loikaw District,97.8273259,19.311628
15,Kayah State,Loikaw District,97.8260919,19.31246
15,Kayah State,Loikaw District,97.8257599,19.312811
15,Kayah State,Loikaw District,97.8255219,19.313205
15,Kayah State,Loikaw District,97.8253329,19.313643
15,Kayah State,Loikaw District,97.8251899,19.314125
15,Kayah State,Loikaw District,97.8248579,19.314476
15,Kayah State,Loikaw District,97.8244309,19.314739
15,Kayah State,Loikaw District,97.8240509,19.315046
15,Kayah State,Loikaw District,97.8237189,19.31544
15,Kayah State,Loikaw District,97.8236709,19.315922
15,Kayah State,Loikaw District,97.8237189,19.31636
15,Kayah State,Loikaw District,97.8239089,19.316798
15,Kayah State,Loikaw District,97.8239089,19.317675
15,Kayah State,Loikaw District,97.8250949,19.319077
15,Kayah State,Loikaw District,97.8254269,19.319953
15,Kayah State,Loikaw District,97.8255219,19.320874
15,Kayah State,Loikaw District,97.8256649,19.321356
15,Kayah State,Loikaw District,97.8256649,19.323678
15,Kayah State,Loikaw District,97.8254749,19.32416
15,Kayah State,Loikaw District,97.8250479,19.324423
15,Kayah State,Loikaw District,97.8240509,19.324554
15,Kayah State,Loikaw District,97.8236709,19.324861
15,Kayah State,Loikaw District,97.8232439,19.32508
15,Kayah State,Loikaw District,97.8225799,19.325825
15,Kayah State,Loikaw District,97.8222949,19.326219
15,Kayah State,Loikaw District,97.8221999,19.32714
15,Kayah State,Loikaw District,97.8221049,19.327622
15,Kayah State,Loikaw District,97.8221049,19.328498
15,Kayah State,Loikaw District,97.8220579,19.328936
15,Kayah State,Loikaw District,97.8215829,19.329155
15,Kayah State,Loikaw District,97.8206339,19.329374
15,Kayah State,Loikaw District,97.8196369,19.329287
15,Kayah State,Loikaw District,97.8191619,19.329287
15,Kayah State,Loikaw District,97.8186879,19.329506
15,Kayah State,Loikaw District,97.8182129,19.329637
15,Kayah State,Loikaw District,97.8165519,19.329856
15,Kayah State,Loikaw District,97.8160299,19.330076
15,Kayah State,Loikaw District,97.8153179,19.331259
15,Kayah State,Loikaw District,97.8152699,19.332047
15,Kayah State,Loikaw District,97.8149859,19.332398
15,Kayah State,Loikaw District,97.8147479,19.332792
15,Kayah State,Loikaw District,97.8143689,19.333055
15,Kayah State,Loikaw District,97.8138459,19.333143
15,Kayah State,Loikaw District,97.8133239,19.333187
15,Kayah State,Loikaw District,97.8128499,19.333143
15,Kayah State,Loikaw District,97.8123749,19.333187
15,Kayah State,Loikaw District,97.8118049,19.33345
15,Kayah State,Loikaw District,97.8114729,19.3338
15,Kayah State,Loikaw District,97.8112359,19.334195
15,Kayah State,Loikaw District,97.8111409,19.334677
15,Kayah State,Loikaw District,97.8112359,19.335115
15,Kayah State,Loikaw District,97.8112359,19.335991
15,Kayah State,Loikaw District,97.8111409,19.336429
15,Kayah State,Loikaw District,97.8108559,19.33678
15,Kayah State,Loikaw District,97.8106189,19.337218
15,Kayah State,Loikaw District,97.8104759,19.3377
15,Kayah State,Loikaw District,97.8108559,19.337963
15,Kayah State,Loikaw District,97.8118049,19.337919
15,Kayah State,Loikaw District,97.8127069,19.338357
15,Kayah State,Loikaw District,97.8132289,19.339321
15,Kayah State,Loikaw District,97.8135139,19.339716
15,Kayah State,Loikaw District,97.8136089,19.340154
15,Kayah State,Loikaw District,97.8134669,19.340592
15,Kayah State,Loikaw District,97.8130869,19.340899
15,Kayah State,Loikaw District,97.8124699,19.341162
15,Kayah State,Loikaw District,97.8114259,19.341337
15,Kayah State,Loikaw District,97.8109509,19.341556
15,Kayah State,Loikaw District,97.8105709,19.341819
15,Kayah State,Loikaw District,97.8101919,19.34217
15,Kayah State,Loikaw District,97.8096699,19.342564
15,Kayah State,Loikaw District,97.8093369,19.342915
15,Kayah State,Loikaw District,97.8089099,19.343177
15,Kayah State,Loikaw District,97.8085779,19.343572
15,Kayah State,Loikaw District,97.8086729,19.345325
15,Kayah State,Loikaw District,97.8084829,19.345763
15,Kayah State,Loikaw District,97.8080559,19.346026
15,Kayah State,Loikaw District,97.8075809,19.346157
15,Kayah State,Loikaw District,97.8070589,19.346157
15,Kayah State,Loikaw District,97.8065839,19.346245
15,Kayah State,Loikaw District,97.8061569,19.346551
15,Kayah State,Loikaw District,97.8050659,19.347603
15,Kayah State,Loikaw District,97.8045439,19.34791
15,Kayah State,Loikaw District,97.8040209,19.347778
15,Kayah State,Loikaw District,97.8035939,19.347997
15,Kayah State,Loikaw District,97.8033089,19.348436
15,Kayah State,Loikaw District,97.8031199,19.348874
15,Kayah State,Loikaw District,97.8027399,19.349268
15,Kayah State,Loikaw District,97.8026919,19.350232
15,Kayah State,Loikaw District,97.8025979,19.35067
15,Kayah State,Loikaw District,97.8020279,19.350846
15,Kayah State,Loikaw District,97.8010789,19.350933
15,Kayah State,Loikaw District,97.8006039,19.351065
15,Kayah State,Loikaw District,97.8003189,19.351415
15,Kayah State,Loikaw District,97.7996069,19.352116
15,Kayah State,Loikaw District,97.7993229,19.352555
15,Kayah State,Loikaw District,97.7988009,19.35273
15,Kayah State,Loikaw District,97.7987529,19.353168
15,Kayah State,Loikaw District,97.7987529,19.354571
15,Kayah State,Loikaw District,97.7988009,19.355009
15,Kayah State,Loikaw District,97.7987529,19.356761
15,Kayah State,Loikaw District,97.7989909,19.357156
15,Kayah State,Loikaw District,97.7996079,19.357945
15,Kayah State,Loikaw District,97.7999869,19.358295
15,Kayah State,Loikaw District,97.8006519,19.360092
15,Kayah State,Loikaw District,97.8009369,19.360486
15,Kayah State,Loikaw District,97.8011259,19.360924
15,Kayah State,Loikaw District,97.8011259,19.361844
15,Kayah State,Loikaw District,97.8008889,19.362765
15,Kayah State,Loikaw District,97.8011739,19.363159
15,Kayah State,Loikaw District,97.8015539,19.363466
15,Kayah State,Loikaw District,97.8015059,19.36478
15,Kayah State,Loikaw District,97.8014109,19.36535
15,Kayah State,Loikaw District,97.8015539,19.365788
15,Kayah State,Loikaw District,97.8013639,19.366752
15,Kayah State,Loikaw District,97.8013639,19.367716
15,Kayah State,Loikaw District,97.8011739,19.368154
15,Kayah State,Loikaw District,97.8006989,19.368505
15,Kayah State,Loikaw District,97.8002719,19.368724
15,Kayah State,Loikaw District,97.8002249,19.369206
15,Kayah State,Loikaw District,97.8002249,19.370082
15,Kayah State,Loikaw District,97.8001769,19.370521
15,Kayah State,Loikaw District,97.8000349,19.370959
15,Kayah State,Loikaw District,97.8000349,19.371397
15,Kayah State,Loikaw District,97.8001299,19.371835
15,Kayah State,Loikaw District,97.8008889,19.372361
15,Kayah State,Loikaw District,97.8018859,19.372624
15,Kayah State,Loikaw District,97.8023599,19.372624
15,Kayah State,Loikaw District,97.8028829,19.372843
15,Kayah State,Loikaw District,97.8032619,19.37315
15,Kayah State,Loikaw District,97.8038789,19.373851
15,Kayah State,Loikaw District,97.8041169,19.374245
15,Kayah State,Loikaw District,97.8061569,19.375998
15,Kayah State,Loikaw District,97.8062519,19.376436
15,Kayah State,Loikaw District,97.8059679,19.37683
15,Kayah State,Loikaw District,97.8055879,19.377181
15,Kayah State,Loikaw District,97.8051609,19.377488
15,Kayah State,Loikaw District,97.8041639,19.377575
15,Kayah State,Loikaw District,97.8035469,19.377882
15,Kayah State,Loikaw District,97.8032619,19.378233
15,Kayah State,Loikaw District,97.8031199,19.379109
15,Kayah State,Loikaw District,97.8031199,19.379547
15,Kayah State,Loikaw District,97.8029769,19.379985
15,Kayah State,Loikaw District,97.8029769,19.380862
15,Kayah State,Loikaw District,97.8030249,19.3813
15,Kayah State,Loikaw District,97.8031199,19.381738
15,Kayah State,Loikaw District,97.8033099,19.382176
15,Kayah State,Loikaw District,97.8035939,19.382658
15,Kayah State,Loikaw District,97.8037839,19.383097
15,Kayah State,Loikaw District,97.8040689,19.383447
15,Kayah State,Loikaw District,97.8044009,19.384805
15,Kayah State,Loikaw District,97.8044009,19.385244
15,Kayah State,Loikaw District,97.8037839,19.385945
15,Kayah State,Loikaw District,97.8036419,19.386383
15,Kayah State,Loikaw District,97.8037369,19.386821
15,Kayah State,Loikaw District,97.8037369,19.387259
15,Kayah State,Loikaw District,97.8035939,19.387741
15,Kayah State,Loikaw District,97.8033099,19.388092
15,Kayah State,Loikaw District,97.8028829,19.388442
15,Kayah State,Loikaw District,97.8024079,19.388618
15,Kayah State,Loikaw District,97.8019329,19.38853
15,Kayah State,Loikaw District,97.8014589,19.388355
15,Kayah State,Loikaw District,97.8009369,19.388223
15,Kayah State,Loikaw District,97.7999399,19.388267
15,Kayah State,Loikaw District,97.7995129,19.388662
15,Kayah State,Loikaw District,97.7989429,19.389363
15,Kayah State,Loikaw District,97.7984679,19.390151
15,Kayah State,Loikaw District,97.7980889,19.390414
15,Kayah State,Loikaw District,97.7976139,19.39059
15,Kayah State,Loikaw District,97.7966649,19.390765
15,Kayah State,Loikaw District,97.7961899,19.390896
15,Kayah State,Loikaw District,97.7952879,19.392079
15,Kayah State,Loikaw District,97.7937689,19.393438
15,Kayah State,Loikaw District,97.7929629,19.394227
15,Kayah State,Loikaw District,97.7926779,19.394577
15,Kayah State,Loikaw District,97.7922509,19.394884
15,Kayah State,Loikaw District,97.7918229,19.395103
15,Kayah State,Loikaw District,97.7883109,19.395103
15,Kayah State,Loikaw District,97.7873619,19.395059
15,Kayah State,Loikaw District,97.7868869,19.395191
15,Kayah State,Loikaw District,97.7866969,19.395629
15,Kayah State,Loikaw District,97.7866969,19.396943
15,Kayah State,Loikaw District,97.7865549,19.397381
15,Kayah State,Loikaw District,97.7854159,19.398389
15,Kayah State,Loikaw District,97.7858909,19.399178
15,Kayah State,Loikaw District,97.7865549,19.399923
15,Kayah State,Loikaw District,97.7866969,19.400405
15,Kayah State,Loikaw District,97.7869349,19.400887
15,Kayah State,Loikaw District,97.7869819,19.401763
15,Kayah State,Loikaw District,97.7871249,19.402289
15,Kayah State,Loikaw District,97.7872669,19.402727
15,Kayah State,Loikaw District,97.7875519,19.403078
15,Kayah State,Loikaw District,97.7876939,19.403516
15,Kayah State,Loikaw District,97.7888809,19.403866
15,Kayah State,Loikaw District,97.7917759,19.403866
15,Kayah State,Loikaw District,97.7927249,19.403647
15,Kayah State,Loikaw District,97.7941489,19.403647
15,Kayah State,Loikaw District,97.7950979,19.40391
15,Kayah State,Loikaw District,97.7955729,19.404085
15,Kayah State,Loikaw District,97.7960479,19.404173
15,Kayah State,Loikaw District,97.7970439,19.404217
15,Kayah State,Loikaw District,97.7975189,19.404304
15,Kayah State,Loikaw District,97.7979939,19.40448
15,Kayah State,Loikaw District,97.7984679,19.404567
15,Kayah State,Loikaw District,97.7994179,19.404524
15,Kayah State,Loikaw District,97.8013639,19.404524
15,Kayah State,Loikaw District,97.8018379,19.404567
15,Kayah State,Loikaw District,97.8023599,19.404699
15,Kayah State,Loikaw District,97.8028349,19.404699
15,Kayah State,Loikaw District,97.8033099,19.40483
15,Kayah State,Loikaw District,97.8035939,19.405181
15,Kayah State,Loikaw District,97.8043539,19.405926
15,Kayah State,Loikaw District,97.8049229,19.406714
15,Kayah State,Loikaw District,97.8053029,19.407021
15,Kayah State,Loikaw District,97.8055399,19.407416
15,Kayah State,Loikaw District,97.8056829,19.40838
15,Kayah State,Loikaw District,97.8056829,19.409694
15,Kayah State,Loikaw District,97.8057779,19.410132
15,Kayah State,Loikaw District,97.8060629,19.410483
15,Kayah State,Loikaw District,97.8068219,19.411096
15,Kayah State,Loikaw District,97.8072019,19.411359
15,Kayah State,Loikaw District,97.8077239,19.411491
15,Kayah State,Loikaw District,97.8082459,19.411403
15,Kayah State,Loikaw District,97.8087209,19.411228
15,Kayah State,Loikaw District,97.8092899,19.411096
15,Kayah State,Loikaw District,97.8097649,19.411228
15,Kayah State,Loikaw District,97.8101439,19.411578
15,Kayah State,Loikaw District,97.8106189,19.41171
15,Kayah State,Loikaw District,97.8115679,19.411841
15,Kayah State,Loikaw District,97.8120899,19.411973
15,Kayah State,Loikaw District,97.8129449,19.412542
15,Kayah State,Loikaw District,97.8141789,19.413857
15,Kayah State,Loikaw District,97.8146529,19.414689
15,Kayah State,Loikaw District,97.8153179,19.415566
15,Kayah State,Loikaw District,97.8153179,19.416004
15,Kayah State,Loikaw District,97.8151759,19.41653
15,Kayah State,Loikaw District,97.8151759,19.418064
15,Kayah State,Loikaw District,97.8155549,19.418414
15,Kayah State,Loikaw District,97.8161719,19.419203
15,Kayah State,Loikaw District,97.8165519,19.419553
15,Kayah State,Loikaw District,97.8177389,19.420342
15,Kayah State,Loikaw District,97.8189249,19.421218
15,Kayah State,Loikaw District,97.8207289,19.422095
15,Kayah State,Loikaw District,97.8210609,19.422445
15,Kayah State,Loikaw District,97.8222479,19.423278
15,Kayah State,Loikaw District,97.8228649,19.424067
15,Kayah State,Loikaw District,97.8231019,19.424461
15,Kayah State,Loikaw District,97.8242879,19.42674
15,Kayah State,Loikaw District,97.8248109,19.427572
15,Kayah State,Loikaw District,97.8257599,19.428668
15,Kayah State,Loikaw District,97.8265669,19.429369
15,Kayah State,Loikaw District,97.8270409,19.430201
15,Kayah State,Loikaw District,97.8271839,19.43064
15,Kayah State,Loikaw District,97.8272309,19.431078
15,Kayah State,Loikaw District,97.8272309,19.437256
15,Kayah State,Loikaw District,97.8272789,19.437694
15,Kayah State,Loikaw District,97.8272789,19.439491
15,Kayah State,Loikaw District,97.8278959,19.440192
15,Kayah State,Loikaw District,97.8280849,19.440674
15,Kayah State,Loikaw District,97.8280849,19.441156
15,Kayah State,Loikaw District,97.8282749,19.441594
15,Kayah State,Loikaw District,97.8283229,19.442032
15,Kayah State,Loikaw District,97.8287019,19.442339
15,Kayah State,Loikaw District,97.8296519,19.442558
15,Kayah State,Loikaw District,97.8297939,19.443084
15,Kayah State,Loikaw District,97.8303159,19.443873
15,Kayah State,Loikaw District,97.8309809,19.444574
15,Kayah State,Loikaw District,97.8319769,19.446239
15,Kayah State,Loikaw District,97.8323099,19.44659
15,Kayah State,Loikaw District,97.8328319,19.447379
15,Kayah State,Loikaw District,97.8331639,19.447729
15,Kayah State,Loikaw District,97.8335439,19.448036
15,Kayah State,Loikaw District,97.8340179,19.448167
15,Kayah State,Loikaw District,97.8350149,19.448299
15,Kayah State,Loikaw District,97.8354899,19.448474
15,Kayah State,Loikaw District,97.8363439,19.449
15,Kayah State,Loikaw District,97.8366759,19.449394
15,Kayah State,Loikaw District,97.8368189,19.449876
15,Kayah State,Loikaw District,97.8371979,19.45084
15,Kayah State,Loikaw District,97.8373879,19.451278
15,Kayah State,Loikaw District,97.8376249,19.451673
15,Kayah State,Loikaw District,97.8376649,19.451994
15,Kayah State,Loikaw District,97.8378549,19.452584
15,Kayah State,Loikaw District,97.8380449,19.452967
15,Kayah State,Loikaw District,97.8380969,19.453286
15,Kayah State,Loikaw District,97.8383369,19.453951
15,Kayah State,Loikaw District,97.8384319,19.45439
15,Kayah State,Loikaw District,97.8387169,19.45474
15,Kayah State,Loikaw District,97.8391439,19.455003
15,Kayah State,Loikaw District,97.8397609,19.455134
15,Kayah State,Loikaw District,97.8406629,19.455704
15,Kayah State,Loikaw District,97.8408529,19.456142
15,Kayah State,Loikaw District,97.8408049,19.457019
15,Kayah State,Loikaw District,97.8411379,19.457369
15,Kayah State,Loikaw District,97.8426089,19.457632
15,Kayah State,Loikaw District,97.8431309,19.457632
15,Kayah State,Loikaw District,97.8437009,19.457807
15,Kayah State,Loikaw District,97.8441279,19.458026
15,Kayah State,Loikaw District,97.8443649,19.458508
